0.0	0.0	0.0	0.0	3.0E-4	7.0E-4	0.0038	0.013	0.0288	0.0567	0.095	0.1412	0.1924	0.2483	0.3078	0.369	0.4315	0.488	0.5446	0.5959	0.6446	0.6883	0.7283	0.7617	0.7941	0.8219	0.8437	0.8653	0.8866	0.904	0.9192	0.9317	0.941	0.9498	0.9568	0.9636	0.9695	0.9742	0.9796	0.9824	0.9857	0.988	0.9892	0.9909	0.9926	0.9938	0.9949	0.9958	0.9962	0.9967	0.997	0.9975	0.998	0.9983	0.9986	0.9987	0.9988	0.9989	0.9991	0.9994	0.9995	0.9995	0.9996	0.9996	0.9997	0.9997	0.9998	0.9998	0.9998	0.9998	0.9999	0.9999	0.9999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.9996	0.9969	0.9848	0.9527	0.9015	0.8244	0.7329	0.6353	0.5438	0.4567	0.3775	0.3108	0.2573	0.2103	0.1713	0.1401	0.1141	0.0925	0.0769	0.0625	0.0513	0.0419	0.0329	0.0267	0.0221	0.0172	0.0149	0.0126	0.0099	0.0078	0.0059	0.0051	0.0041	0.0032	0.0028	0.0023	0.0019	0.0017	0.0014	0.0014	0.0013	0.001	8.0E-4	5.0E-4	3.0E-4	3.0E-4	3.0E-4	2.0E-4	2.0E-4	2.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	1.0E-4	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.0	1.0	1.0	1.0	1.0	1.0	0.9998	0.9958	0.9859	0.9687	0.9336	0.887	0.8313	0.7668	0.7022	0.6367	0.5726	0.5135	0.4589	0.4074	0.363	0.3258	0.2969	0.2734	0.2561	0.2439	0.2413	0.2419	0.2479	0.2609	0.2781	0.2992	0.3218	0.3485	0.3748	0.4005	0.4285	0.4604	0.4907	0.5198	0.5479	0.5768	0.6036	0.6278	0.6503	0.6765	0.7022	0.7264	0.7489	0.7711	0.7883	0.8072	0.8252	0.8398	0.854	0.8682	0.8819	0.8935	0.9031	0.9133	0.9217	0.9293	0.9371	0.9428	0.9497	0.955	0.9602	0.9655	0.9692	0.9725	0.9747	0.9775	0.9796	0.9824	0.9845	0.986	0.9873	0.9883	0.9892	0.9906	0.9925	0.993	0.9939	0.995	0.9954	0.9958	0.9961	0.9965	0.9967	0.9974	0.9977	0.9979	0.9983	0.9986	0.9986	0.9988	0.9988	0.9989	0.999	0.9991	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0E-4	4.0E-4	8.0E-4	0.0021	0.0048	0.0096	0.0175	0.0282	0.0423	0.062	0.0844	0.1093	0.1403	0.1744	0.2146	0.2533	0.295	0.3371	0.3789	0.4194	0.4607	0.5008	0.5395	0.5759	0.6123	0.6465	0.6788	0.7081	0.7355	0.7617	0.7876	0.8085	0.8269	0.8444	0.8616	0.8757	0.8908	0.9029	0.9128	0.9236	0.9311	0.9407	0.9479	0.9542	0.96	0.9646	0.9691	0.9728	0.9763	0.9793	0.9814	0.9836	0.9864	0.9878	0.989	0.9907	0.992	0.9926	0.9931	0.9946	0.9956	0.996	0.9964	0.9966	0.9975	0.9978	0.9979	0.9982	0.9986	0.9987	0.9987	0.9988	0.999	0.9991	0.9991	0.9993	0.9994	0.9995	0.9995	0.9995	0.9996	0.9996	0.9997	0.9998	0.9998	0.9999	0.9999	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.0	0.0	4.0E-4	0.0026	0.0087	0.0225	0.0493	0.0858	0.1276	0.1702	0.2108	0.2509	0.2907	0.3303	0.3624	0.3914	0.4134	0.4319	0.4489	0.4622	0.4727	0.4822	0.4885	0.4949	0.4996	0.5027	0.5059	0.508	0.5092	0.5109	0.5121	0.5126	0.513	0.513	0.5135	0.5138	0.5138	0.5139	0.514	0.514	0.5141	0.5142	0.5143	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	0.5144	
0.0	0.0	0.0	1.0E-4	0.0038	0.0159	0.0413	0.081	0.1411	0.2062	0.2761	0.3495	0.4212	0.4831	0.5474	0.6027	0.6526	0.6994	0.7418	0.7801	0.8103	0.8379	0.8596	0.8797	0.8981	0.9144	0.9283	0.9387	0.9468	0.9555	0.9606	0.9654	0.9709	0.9751	0.98	0.9825	0.9847	0.9881	0.99	0.9916	0.9928	0.9943	0.9954	0.9961	0.9964	0.9969	0.9976	0.9979	0.9985	0.9988	0.999	0.9992	0.9993	0.9996	0.9997	0.9997	0.9997	0.9998	0.9998	0.9998	0.9998	0.9998	0.9998	0.9998	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
